lam,esp_10mev,esp_50mev,esp_100mev,esp_190mev,edp_10mev,edp_50mev,edp_100mev,edp_190mev
26.6,-3.9721492561551424,0.20003516608495628,2.828874815434223,4.256114312338934,4.935754915813591,21.80925484805755,30.116642929713446,34.773760728348044
26.7,-3.9721589676418008,0.2000482866083808,2.8288997969745253,4.256140842761101,4.93575573910677,21.80925303102644,30.11663773958457,34.77375374714341
26.8,-3.972168716626066,0.20006417815135605,2.8289297516250205,4.2561751342370515,4.935756561304305,21.809250701778193,30.116631383499747,34.77374465679687
26.9,-3.9721784954444934,0.20008288688162207,2.828964758349995,4.2562173117382365,4.9357573818586085,21.809247851755792,30.116623842203733,34.77373342052432
27.0,-3.972188296928164,0.20010445190255885,2.8290048837722686,4.256267480983406,4.935758200260119,21.80924447364926,30.116615099492357,34.77372000715312
27.1,-3.9721981142540175,0.20012890559966898,2.8290501826680696,4.256325729171091,4.935759015983636,21.809240561432706,30.116605141925042,34.77370439065053
27.2,-3.972207941026062,0.20015627380561632,2.829100698336374,4.256392125597826,4.935759828592602,21.809236110311257,30.116593959062552,34.77368655013689
27.3,-3.9722177711618305,0.20018657611672108,2.8291564630833435,4.25646672236325,4.935760637648816,21.80923111661621,30.116581542412465,34.77366646947085
27.4,-3.9722275989207634,0.20021982609427696,2.829217498600493,4.256549555001282,4.935761442762959,21.80922557784631,30.11656788711731,34.7736441372622
27.5,-3.972237418838046,0.20025603154037958,2.8292838164188137,4.256640643149032,4.935762243553784,21.809219492531827,30.11655298971737,34.77361954666812
27.6,-3.972247225866748,0.20029519460442172,2.829355418209622,4.256739991108646,4.935763039688334,21.80921286028236,30.116536849563325,34.77359269506159
27.7,-3.972257015144397,0.20033731218604017,2.829432296330572,4.256847588582944,4.935763830863389,21.809205681665933,30.116519468414026,34.77356358400064
27.8,-3.972266782184381,0.20038237599840417,2.829514434088053,4.256963411196466,4.93576461675558,21.80919795818598,30.116500849482552,34.77353221900248
27.9,-3.97227652270442,0.2004303729158052,2.8296018062321346,4.257087421184609,4.935765397126055,21.809189692297075,30.116480998961634,34.77349860933824
28.0,-3.9722862326474058,0.20048128516564045,2.8296943793159772,4.257219567978901,4.935766171720046,21.809180887244413,30.11645992419066,34.77346276783302
28.1,-3.9722959083076548,0.20053509043581882,2.829792111996328,4.257359788735202,4.935766940316782,21.809171547249928,30.116437634996863,34.77342471088375
28.2,-3.972305546063926,0.20059176228714154,2.8298949555545794,4.257508009038309,4.935767702702704,21.809161677093822,30.116414142428262,34.773384458066694
28.3,-3.972315142644935,0.2006512701440966,2.830002854100773,4.25766414334259,4.935768458689021,21.809151282466033,30.11638945954889,34.773342032025056
28.4,-3.972324694890296,0.20071357967906234,2.830115745077176,4.257828095644616,4.9357692081168,21.80914036969542,30.116363600902744,34.773297458462864
28.5,-3.972334199915416,0.2007786528736652,2.8302335594857198,4.257999759950333,4.935769950826278,21.809128945835347,30.116336582855418,34.77325076587706
28.6,-3.9723436549633946,0.20084644832667106,2.8303562223492076,4.258179020883597,4.935770686675077,21.80911701851718,30.116308422539362,34.77320198524297
28.7,-3.9723530574729664,0.20091692138419073,2.8304836529682635,4.258365754178412,4.9357714155270225,21.80910459595093,30.1162791388725,34.77315115014525
28.8,-3.972362405029424,0.20099002435978014,2.8306157653109025,4.25855982721775,4.93577213730946,21.80909168696139,30.116248752466255,34.77309829658766
28.9,-3.972371695453518,0.20106570664302015,2.8307524682547687,4.258761099493677,4.935772851885473,21.809078300919936,30.116217284170897,34.77304346262163
29.0,-3.9723809266123986,0.20114391502125886,2.8308936660270456,4.25896942319142,4.935773559224462,21.80906444756432,30.116184756610853,34.77298668845154
29.1,-3.9723900965912953,0.2012245937158379,2.8310392584082082,4.259184643587595,4.935774259194411,21.809050137195857,30.11615119332043,34.7729280161704
29.2,-3.972399203607397,0.20130768461433782,2.8311891410676995,4.259406599560554,4.9357749517615135,21.809035380542042,30.116116618563883,34.772867489660236
29.3,-3.9724082459588566,0.20139312747389043,2.8313432059062134,4.259635124073546,4.9357756368723935,21.80902018871001,30.1160810582305,34.77280515448633
29.4,-3.9724172220871115,0.20148086003091506,2.8315013412934524,4.2598700445913655,4.935776314471766,21.809004573137695,30.11604453761096,34.77274105778675
29.5,-3.972426130598977,0.20157081813585576,2.8316634323214336,4.260111183504427,4.9357769845313575,21.808988545588395,30.116007084569542,34.772675248042944
29.6,-3.9724349701149713,0.20166293602484403,2.8318293611916157,4.260358358625357,4.935777647042955,21.808972118271203,30.115968726081782,34.7726077750206
29.7,-3.972443739465077,0.20175714631078834,2.8319990073303316,4.260611383505749,4.935778301987093,21.80895530358024,30.115929490493954,34.772538689703374
29.8,-3.972452437492566,0.2018533802804844,2.832172247788785,4.26087006793266,4.935778949295234,21.808938114007784,30.11588940717227,34.772468044185025
29.9,-3.9724610631881756,0.2019515679254555,2.832348957383451,4.261134218250292,4.9357795890402425,21.80892056259068,30.115848504822782,34.77239589143251
30.0,-3.9724696155945423,0.20205163815457877,2.832529009026672,4.261403637785167,4.935780221190716,21.808902662272452,30.11580681394717,34.77232228533731
30.1,-3.9724780938563153,0.20215351888111008,2.832712273895413,4.26167812718666,4.93578084573363,21.808884426412174,30.115764364236444,34.77224728043491
30.2,-3.972486497191727,0.20225713717401989,2.832898621701157,4.261957484795099,4.935781462699733,21.808865868359526,30.11572118620605,34.77217093205785
30.3,-3.9724948248876,0.2023624193827284,2.833087920903658,4.2622415069875235,4.9357820721280685,21.808847001572467,30.11567731161433,34.772093295936166
30.4,-3.9725030763086795,0.20246929124859372,2.8332800389123163,4.262529988504326,4.935782673994588,21.80882783972422,30.11563277018465,34.77201442837371
30.5,-3.972511250891065,0.20257767802401175,2.833474842301974,4.2628227227736675,4.935783268443882,21.808808396607564,30.115587594137853,34.7719343859762
30.6,-3.972519348104644,0.20268750461285323,2.833672197026537,4.263119502238521,4.935783855207422,21.80878868604428,30.115541814757737,34.77185322571659
30.7,-3.972527367516055,0.20279869562702335,2.833871968585828,4.263420118625145,4.93578443474548,21.808768721701195,30.115495464002798,34.771771004604915
30.8,-3.972535308716447,0.20291117554677263,2.834074022237078,4.2637243632653234,4.935785006777417,21.80874851750235,30.11544857242151,34.771687779943306
30.9,-3.9725431713708503,0.2030248687809819,2.834278223152176,4.264032027350645,4.935785571473663,21.808728087388918,30.115401172507664,34.771603609072926
31.0,-3.9725509551726907,0.20313969979715824,2.834484436619621,4.2643429022191714,4.935786128875505,21.80870744523325,30.115353294621617,34.77151854905646
31.1,-3.9725586598789566,0.20325559318648856,2.8346925281710336,4.264656779596154,4.935786678867551,21.808686604560727,30.115304972165553,34.77143265718465
31.2,-3.972566285279414,0.20337247377548773,2.8349023637717394,4.264973451853562,4.9357872217147944,21.80866557945273,30.115256236180848,34.771345990568996
31.3,-3.9725738312102914,0.20349026670089557,2.8351138099704594,4.265292712239253,4.9357877572839985,21.80864438367806,30.11520711566986,34.7712586056463
31.4,-3.972581297546605,0.2036088974937321,2.8353267340158994,4.265614355107265,4.935788285818885,21.808623030509178,30.115157645365255,34.77117055896064
31.5,-3.972588684191612,0.20372829216784072,2.8355410040494657,4.265938176135969,4.935788807221205,21.808601533770958,30.11510785318563,34.77108190662177
31.6,-3.9725959910912665,0.2038483772804476,2.8357564891779976,4.266263972531108,4.935789321630567,21.8085799070449,30.115057770771834,34.77099270433303
31.7,-3.972603218219536,0.20396908001755526,2.835973059650379,4.2665915432257355,4.935789829077145,21.808558163415046,30.11500742973419,34.77090300721092
31.8,-3.9726103655794325,0.20409032825452394,2.8361905869609467,4.266920689068906,4.935790329638389,21.808536315986778,30.114956857271437,34.77081286994194
31.9,-3.972617433201398,0.20421205062602882,2.8364089439588622,4.267251213003494,4.935790823199548,21.80851437836763,30.114906085157042,34.77072234660442
32.0,-3.9726244211445008,0.20433417658466194,2.836628004959072,4.267582920236804,4.935791309906463,21.80849236282357,30.114855145088477,34.770631490658
32.1,-3.9726313295033413,0.2044566364565438,2.836847645855276,4.267915618395568,4.935791790147762,21.80847028253812,30.114804062715233,34.77054035484709
32.2,-3.972638158381337,0.20457936149267658,2.837067744190434,4.268249117684953,4.935792259777209,21.80844814737555,30.11475287256151,34.77044899337672
32.3,-3.972644907877334,0.20470228399689924,2.8372881793139375,4.268583231055053,4.935792729741507,21.808425977024903,30.114701582122503,34.77035745273022
32.4,-3.972651578169062,0.20482533720966403,2.8375088324535485,4.26891777427421,4.935793190546406,21.80840377692558,30.114650255577445,34.77026578690771
32.5,-3.972658169422611,0.20494845551408725,2.8377295866499965,4.26925256611302,4.935793644202748,21.808381560567444,30.114598884528046,34.77017404580832
32.6,-3.9726646818183813,0.20507157440812315,2.837950327068524,4.2695874284475925,4.935794091417428,21.808359340649044,30.114547517272552,34.77008227744246
32.7,-3.972671115558917,0.2051946305558162,2.838170940922107,4.269922186364587,4.935794532222594,21.80833712838954,30.114496173437193,34.76999053021945
