lam,d0_10,d0_50,d0_100,d0_190,d2_10,d2_50,d2_100,d2_190,eps_10,eps_50,eps_100,eps_190
43.2,59.95639841660326,64.58739486786948,66.35665753863495,68.18984732101892,3.652800002699746,10.945343404007291,9.785593864769254,2.8699842908725826,-0.10129539144767316,0.31829268822348544,0.5553127483777067,0.6636663679431534
43.3,59.95639839764643,64.58809352848014,66.35799761691511,68.1921341302162,3.652799987957742,10.945397071838244,9.785791910061954,2.8705102496373636,-0.09849185427218657,0.3243802226456211,0.5624973110662429,0.6712899630131828
43.4,59.95639841393728,64.58878869549763,66.35933097819064,68.19440947087094,3.6528002166519973,10.945451865668362,9.785990647778533,2.871034373707587,-0.09568803442138461,0.330468510779011,0.5696828981168526,0.6789148298012234
43.5,59.956398343353065,64.58948030462811,66.36065758758234,68.1966733438297,3.6528000888435894,10.945503625540761,9.786183265082817,2.8715476259674,-0.09288410025925438,0.3365570936452488,0.5768688905161847,0.6865402261790998
43.6,59.95639833050709,64.59016847262255,66.36197756405694,68.19892588045259,3.6528000307592605,10.945555304671407,9.78637459400812,2.8720564054510334,-0.09008054309811073,0.34264497085622425,0.5840541620067978,0.6941650160800611
43.7,59.95639834805341,64.59085319911438,66.3632909266297,68.20116712664566,3.652800010043243,10.945606677831222,9.78656426393217,2.8725602164220607,-0.08727770368590754,0.34873139774969325,0.5912378294244118,0.7017882570269139
43.8,59.95639834829301,64.59153446966194,66.36459768207833,68.20339711751019,3.6528000046043356,10.945657591182066,9.78675202159448,2.8730587198796624,-0.08447592140218453,0.35481563423246953,0.5984190163296682,0.7094090151289273
43.9,59.95639835116563,64.59221231556465,66.3658978758752,68.20561592068876,3.652799883366841,10.945707135697825,9.78693637797106,2.873549940009726,-0.08167549507704379,0.360897010490748,0.6055969147148966,0.7170264133025205
44.0,59.956398331906875,64.5928867375057,66.36719152717778,68.20782358106067,3.652800002360874,10.945757778956681,9.787121372035317,2.874039229312606,-0.07887687734296826,0.36697460067949617,0.6127704781233315,0.7246393910110195
44.1,59.95639830851771,64.59355776501324,66.36847867946668,68.21002016383254,3.6528000441714314,10.945807320780586,9.787303402075878,2.8745218139069997,-0.07608029683550112,0.3730478575691134,0.6199390188237771,0.7322471721484795
44.2,59.956398295201794,64.59422542481495,66.36975937360215,68.21220573162371,3.6528000046170135,10.945855732392864,9.787482421435595,2.8749976331034546,-0.0732860788864293,0.37911607379393647,0.6271017008941816,0.739848867939553
44.3,59.95639825418971,64.59488970809379,66.37103361995644,68.21438032075282,3.6528000054988436,10.945903858478307,9.78765981375882,2.875468523087887,-0.07049458553512543,0.3851784828485595,0.6342576353312055,0.7474435514838074
44.4,59.95639825156245,64.59555067641736,66.37230148859754,68.21654401800048,3.652800004619222,10.94595140717795,9.787835102595386,2.8759338555793756,-0.06770611971439792,0.3912344197148691,0.6414060310234849,0.7550303759339664
44.5,59.95639827249651,64.59620833615057,66.37356300238282,68.21869686962701,3.6528002152151733,10.945999857372172,9.788010710620926,2.8763968460049867,-0.0649210639835147,0.39728308833042764,0.6485459761468018,0.7626084033092061
