lam,e0_true = 0.01,e0_true = 0.11,e0_true = -0.09,not renorm
42.0,-0.0017302247457303215,-0.0029253561318131555,-0.0005350933596474872,0
42.1,-0.0016195880326756262,-0.002760117499329539,-0.0004790585660217136,0
42.2,-0.001518314780340686,-0.00260883395892154,-0.0004277956017598317,0
42.3,-0.0014252844484724577,-0.0024698360486305206,-0.00038073284831439475,0
42.4,-0.001339550546610471,-0.0023417130901559873,-0.00033738800306495485,0
42.5,-0.0012603061743664528,-0.002223262412638081,-0.0002973499360948244,0
42.6,-0.0011868565300046433,-0.0021134489780069905,-0.0002602640820022956,0
42.7,-0.0011186042096663223,-0.002011382409053099,-0.00022582601027954554,0
42.8,-0.0010550296901012072,-0.001916288711113661,-0.00019377066908875373,0
42.9,-0.0009956823119653734,-0.0018274960047224523,-0.00016386861920829435,0
43.0,-0.0009401650753648925,-0.0017444129605120357,-0.00013591719021774934,0
43.1,-0.0008881301860056368,-0.0016665212511366404,-0.00010973912087463357,0
43.2,-0.0008392703196663108,-0.0015933629274100043,-8.517771192261753e-05,0
43.3,-0.0007933130734423849,-0.0015245320933073277,-6.209405357744232e-05,0
43.4,-0.0007500170278817137,-0.0014596688176873138,-4.0365238076113745e-05,0
43.5,-0.0007091641988857221,-0.0013984487405191933,-1.9879657252251034e-05,0
43.6,-0.0006705624484131381,-0.0013405852397121163,-5.396571141601891e-07,0
43.7,-0.0006340379697990612,-0.0012858193603695644,1.7743420771441835e-05,0
43.8,-0.0005994343094539044,-0.0012339179964688304,3.504937756102164e-05,0
43.9,-0.000566609949431862,-0.001184670368910028,5.145047004630379e-05,0
44.0,-0.0005354380240528573,-0.0011378872100055192,6.701116189980453e-05,0
44.1,-0.0005058017914756699,-0.0010933947832171523,8.179120026581243e-05,0
44.2,-0.00047759584571489166,-0.0010510360317586521,9.58443403288687e-05,0
44.3,-0.0004507244096304474,-0.0010106681706102032,0.00010921935134930826,0
44.4,-0.0004250996445387898,-0.0009721603472237358,0.000121961058146156,0
44.5,-0.00040064171567621016,-0.0009353934855714774,0.00013411005421905703,0
44.6,-0.00037727568549901367,-0.000900256289960835,0.00014570491896280757,0
44.7,-0.0003549352611471559,-0.0008666496258942548,0.00015677910359994298,0
44.8,-0.0003335576281177986,-0.0008344800646056265,0.00016736480837002923,0
44.9,-0.0003130859270120455,-0.0008036627518344834,0.00017749089781039234,0
45.0,-0.0002934671849258473,-0.0007741187664245382,0.00018718439657284348,0
45.1,-0.00027465127409030145,-0.0007457737509851632,0.0001964712028045603,0
45.2,-0.0002565942721497177,-0.0007185618656361451,0.00020537332133670967,0
45.3,-0.00023925366814370929,-0.0006924199033155263,0.0002139125670281078,0
45.4,-0.00022258998685321867,-0.000667289172870375,0.00022210919916393766,0
45.5,-0.00020656808298945265,-0.0006431169754681614,0.00022998080948925605,0
45.6,-0.00019115313486108248,-0.0006198517221536909,0.00023754545243152592,0
45.7,-0.00017631496616251304,-0.0005974480613564417,0.00024481812903141554,0
45.8,-0.00016202119404079226,-0.0005758586155624802,0.00025181622748089564,0
45.9,-0.00014824734632628165,-0.0005550460380511999,0.00025855134539863665,0
46.0,-0.00013496714792862939,-0.000534971343505851,0.00026503704764859224,0
46.1,-0.00012215533435987915,-0.0005155972419060906,0.00027128657318633225,0
46.2,-0.00010979051780348384,-0.000496891512227515,0.0002773104766205474,0
46.3,-9.785142335218571e-05,-0.0004788224814214055,0.000283119634717034,0
46.4,-8.631748383587484e-05,-0.0004613597063342716,0.0002887247386625219,0
46.5,-7.517051252915716e-05,-0.00044447593074910534,0.000294134905690791,0
46.6,-6.43933628309684e-05,-0.0004281454643548811,0.00029935873869294427,0
46.7,-5.396853843943255e-05,-0.0004123425153598734,0.0003044054384810083,0
46.8,-4.3881398446878046e-05,-0.00039704496193838473,0.0003092821650446286,0
46.9,-3.4115974772953444e-05,-0.00038222938560032846,0.0003139974360544215,0
47.0,-2.4659308740247122e-05,-0.00036787617594860193,0.00031855755846810766,0
47.1,-1.549836678557269e-05,-0.0003539658689530753,0.00032296913538192994,0
47.2,-6.620271580807002e-06,-0.00034047940767045477,0.00032723886450884075,0
47.3,1.986832365667101e-06,-0.0003273991475038848,0.000331372812235219,0
47.4,1.0333316684570944e-05,-0.00031470938247717936,0.0003353760158463212,0
47.5,1.843024174106343e-05,-0.00030239378018670276,0.0003392542636688296,0
47.6,2.628907519733041e-05,-0.00029043570723495985,0.00034301385762962067,0
47.7,3.391575866692202e-05,-0.00027882516564581923,0.00034665668297966326,0
47.8,4.132228752385741e-05,-0.00026754521823515884,0.0003501897932828736,0
47.9,4.851633842892039e-05,-0.0002565841292943421,0.00035361680615218283,0
48.0,5.550604695926162e-05,-0.0002459297600072916,0.0003569418539258149,0
48.1,6.22991580756967e-05,-0.00023557055490103514,0.00036016887105242855,0
48.2,6.890305488052532e-05,-0.00022549550131359432,0.000363301611074645,0
48.3,7.532476371425424e-05,-0.0002156941156582494,0.0003663436430867579,0
48.4,8.157098856642412e-05,-0.00020615639767558597,0.0003692983748084342,0
48.5,8.764811994695775e-05,-0.00019687281322348688,0.0003721690531174024,0
48.6,9.356228387257448e-05,-0.00018783423158136978,0.0003749587993265187,0
48.7,9.931933035917879e-05,-0.00017903193398034398,0.00037767059469870156,0
48.8,0.00010492487915201283,-0.000170457555151437,0.0003803073134554627,0
48.9,0.00011038179358491428,-0.00016210600390130508,0.00038286959107113364,0
49.0,0.00011569985797142899,-0.00015396425020254193,0.00038536396614539996,0
49.1,0.00012088072942160845,-0.00014602875092272112,0.000387790209765938,0
49.2,0.00012592974921036624,-0.0001382917656886415,0.000390151264109374,0
49.3,0.00013085134615990196,-0.00013074667659198727,0.00039244936891179115,0
49.4,0.00013564975890291607,-0.00012338714789305019,0.00039468666569888235,0
49.5,0.0001403290560977883,-0.00011620710043600697,0.00039686521263158355,0
49.6,0.00014489312518348255,-0.00010920072069393142,0.00039898697106089656,0
49.7,0.0001493456908603511,-0.00010236243704999366,0.00040105381877069584,0
49.8,0.00015369032718767694,-9.568690289910309e-05,0.0004030675572744569,0
49.9,0.0001579304528879518,-8.916899948204201e-05,0.00040502990525794554,0
50.0,0.00016206934038013126,-8.280382342236617e-05,0.0004069425041826286,0
50.1,0.00016611011978412836,-7.658667918145895e-05,0.00040880691874971563,0
50.2,0.00017005850991192006,-7.050994498618037e-05,0.00041062696481002043,0
50.3,0.0001739120494726504,-6.457542421656759e-05,0.0004123995231618684,0
50.4,0.00017767715639335714,-5.877477208553368e-05,0.0004141290848722479,0
50.5,0.00018135577664106576,-5.310481120859823e-05,0.00041581636449072976,0
50.6,0.0001849505093624699,-4.7561650448535623e-05,0.0004174626691734753,0
50.7,0.00018846386804407628,-4.2141530520071994e-05,0.0004190692666082245,0
50.8,0.00019189825661604002,-3.684085004239513e-05,0.0004206373632744751,0
50.9,0.0001952559937911075,-3.165613609695277e-05,0.00042216812367916777,0
51.0,0.0001985406229235449,-2.6582548221496357e-05,0.0004236637940685861,0
51.1,0.00020174920255809284,-2.162267336859772e-05,0.0004251210784847833,0
51.2,0.00020489033417358203,-1.6765956459906396e-05,0.0004265466248070704,0
51.3,0.00020796324025567023,-1.2012569256961086e-05,0.0004279390497683015,0
51.4,0.0002109698453935,-7.3596254889243365e-06,0.0004292993162759243,0
51.5,0.00021391202790737793,-2.8043151539532418e-06,0.00043062837096870905,0
51.6,0.0002167915774553097,1.6560471926930097e-06,0.00043192710771792635,0
51.7,0.00021961024346820257,6.024079428908229e-06,0.0004331964075074969,0
51.8,0.0002223696922827355,1.0302283513746751e-05,0.0004344371010517242,0
51.9,0.00022507155236783027,1.4493098163740064e-05,0.0004356500065719204,0
52.0,0.00022771737796907013,1.8598857862917585e-05,0.0004368358980752227,0
