lam,d0_10,d0_50,d0_100,d0_190
20.0,1.825885714329635,0.18496288266549502,-6.691178486045109,-17.833544303197904
20.1,1.9585690889666996,0.8468563106232176,-5.757655216551916,-16.74472059328509
20.2,2.0833876222224337,1.4848052622484138,-4.8475893152547425,-15.673249848596226
20.3,2.20108932687123,2.1003064171098176,-3.9600119239237466,-14.618807919183414
20.4,2.31233087032782,2.694744989562069,-3.0939883690761514,-13.581059225206273
20.5,2.4176911224632787,3.269404289153462,-2.248618127317152,-12.55965877686918
20.6,2.517682364159782,3.825474415606197,-1.4230345385274954,-11.55425403245833
20.7,2.612759614299691,4.364060162943344,-0.6164043145560346,-10.564486599396396
20.8,2.7033284334029957,4.886188203082612,0.17207311559764732,-9.5899937842982
20.9,2.7897514863099984,5.392813614475903,0.9431663890551036,-8.630409998806135
21.0,2.872354088064674,5.884825816440857,1.6976130909726217,-7.685368028552875
21.1,2.9514289120751673,6.363053964905996,2.4361207098752993,-6.754500172972188
21.2,3.027240004492876,6.828271860514307,3.15936764520734,-5.837439263878326
21.3,3.10002622118058,7.281202415479614,3.8680042493726985,-4.933819570798174
21.4,3.170004181867847,7.7225217213201,4.562653889554249,-4.043277600988825
21.5,3.237370818796042,8.152862755628217,5.243914017190226,-3.1654528019228545
21.6,3.3023055833341237,8.572818762380654,5.912357235205703,-2.2999881738071073
21.7,3.3649723629447714,8.982946336948306,6.568532354993355,-1.4465307994205148
21.8,3.425521151913822,9.383768243916528,7.2129654367496325,-0.6047322982401713
21.9,3.4840895119806077,9.775775993059874,7.846160808135661,0.22575078852591288
22.0,3.5408038530726946,10.159432196311723,8.468602057382522,1.045256675746686
22.1,3.595780559490201,10.535172726307536,9.080752997928835,1.8541180691416885
22.2,3.6491269828862998,10.903408695044472,9.683058602482804,2.6526619515267256
22.3,3.7009423200886733,11.264528269364792,10.275945905072854,3.441209415412495
22.4,3.75131839106846,11.618898338322726,10.859824870207138,4.220075537211479
22.5,3.800340330082535,11.96686604601306,11.435089228716182,4.98956928866257
