lam,d0_10,d0_50,d0_100,d0_190
13.6,6.788152437153959,3.9950690744443236,0.7233293328482633,-3.453863040953333
13.7,6.814479951233524,4.041398944005877,0.783570477914509,-3.3753017559469813
13.8,6.840517448087242,4.0872015085232904,0.8431125217308968,-3.29767483743298
13.9,6.866269734708116,4.1324858220823515,0.9019677568275547,-3.2209653259229123
14.0,6.891741512160613,4.17726073112588,0.9601481853972624,-3.145156678753814
14.1,6.916937378475106,4.221534880400589,1.0176655279191813,-3.07023275710244
14.2,6.941861831448582,4.265316718700096,1.0745312314735436,-2.9961778134913724
14.3,6.966519271355326,4.30861450441239,1.1307564777605008,-2.9229764797638658
14.4,6.9909140035706105,4.351436310879359,1.186352190835205,-2.850613755507819
14.5,7.0150502411108455,4.393790031575758,1.241329044571211,-2.7790749969082746
14.6,7.038932107093012,4.435683385114757,1.2956974698629704,-2.708345906010178
14.7,7.062563637116505,4.477123920086764,1.34946766157843,-2.63841252037379
14.8,7.085948781570073,4.51811901973803,1.4026495852718714,-2.5692612031052593
14.9,7.109091407866584,4.5586759064949405,1.4552529836662902,-2.500878633247242
15.0,7.131995302608261,4.598801646340568,1.5072873829152014,-2.43325179651302
15.1,7.154664173684777,4.638503153048086,1.5587620986521962,-2.366367976350959
15.2,7.177101652306696,4.677787192277474,1.609686241836661,-2.300214745324656
15.3,7.199311294976473,4.71666038554002,1.6600687244040702,-2.2347799567957525
15.4,7.221296585399271,4.75512921403584,1.7099182647282911,-2.1700517368971206
15.5,7.243060936335701,4.793200022368905,1.7592433929029416,-2.1060184767842323
15.6,7.264607691398462,4.830879022144562,1.8080524558494546,-2.0426688251537533
15.7,7.285940126794869,4.8681722954534115,1.856353622257853,-1.9799916810180254
15.8,7.307061453017253,4.905085798245822,1.9041548873671297,-1.9179761867253138
15.9,7.327974816482775,4.941625363601414,1.9514640775910623,-1.8566117212163078
16.0,7.34868330112466,4.977796704896811,1.9982888549953821,-1.7958878935070373
16.1,7.369189929936388,5.013605418875629,2.044636721631991,-1.7357945363893772
16.2,7.389497666470398,5.049056988624221,2.0905150237352874,-1.6763217003406474
16.3,7.409609416292966,5.084156786456451,2.1359309557861996,-1.6174596476342047
16.4,7.429528028396644,5.118910076710749,2.1808915644483444,-1.559198846642972
16.5,7.449256296571753,5.153322018462534,2.225403752381138,-1.5015299663289863
16.6,7.468796960738232,5.187397668155025,2.2694742819347233,-1.4444438709107503
16.7,7.488152708239199,5.221141982151353,2.3131097787304107,-1.3879316147033378
16.8,7.5073261750975675,5.254559819210554,2.356316735131365,-1.33198443712279
16.9,7.526319947236757,5.287655942890151,2.3991015136068974,-1.2765937578501516
17.0,7.545136561666887,5.320435023877989,2.4414703499945825,-1.221751172148008
17.1,7.563778507637405,5.352901642255469,2.4834293566640024,-1.1674484463251749
17.2,7.582248227757412,5.385060289694974,2.5249845255849936,-1.1136775133421033
17.3,7.600548119084622,5.4169153715929825,2.566141731304006,-1.0604304685542287
17.4,7.6186805341838815,5.448471209142019,2.60690673383216,-1.007699565586166
17.5,7.636647782156547,5.479732041342594,2.647285181447875,-0.955477212332982
17.6,7.6544521296412995,5.51070202695775,2.687282613416356,-0.9037559670839268
17.7,7.67209580178751,5.541385246411747,2.7269044626300616,-0.8525285347639945
17.8,7.689580983201965,5.5717857036350775,2.766156058171717,-0.8017877632888345
17.9,7.706909818869856,5.601907327857202,2.805042627803358,-0.7515266400300109
18.0,7.724084415050707,5.631753975349159,2.843569300383151,-0.7017382883853501
18.1,7.741106840150213,5.66132943111722,2.881741108213031,-0.6524159644516023
18.2,7.757979125568575,5.690637410549545,2.919562989319556,-0.6035530537956997
18.3,7.774703266526163,5.7196815610172695,2.9570397896692313,-0.5551430683209432
18.4,7.7912812228671715,5.748465463431347,2.994176265321706,-0.5071796432245945
18.5,7.807714919841976,5.776992633756759,3.030977084522469,-0.459656534044839
18.6,7.824006248868777,5.80526652448536,3.0674468297362347,-0.41256761379268175
18.7,7.840157068275277,5.833290526068523,3.103589999624466,-0.3659068701668186
18.8,7.856169204020866,5.861067968311426,3.139411010967667,-0.3196684028480359
18.9,7.872044450400022,5.888602121729225,3.174914200534392,-0.2738464208712465
19.0,7.887784570727431,5.915896198867352,3.210103826899421,-0.2284352400719108
19.1,7.903391298005394,5.942953355586297,3.2449840722119756,-0.18342928060395317
19.2,7.918866335574041,5.969776692312321,3.27955904391559,-0.138823064528833
19.3,7.934211357744913,5.996369255255095,3.313832776421925,-0.09461121347012652
19.4,7.949428010418299,6.0227340375932705,3.3478092327390145,-0.0507884463351662
19.5,7.964517911684966,6.048873980628962,3.381492306056066,-0.007349577098282114
19.6,7.979482652412548,6.074791974912128,3.4148858212859605,0.035710487354211465
19.7,7.994323796817283,6.100490861335609,3.4479935365666385,0.078396749319971
19.8,8.009042883021275,6.125973432202018,3.4808191447227035,0.12071412231991288
19.9,8.023641423595858,6.151242432263011,3.5133662746887304,0.16266743308150097
20.0,8.038120906091496,6.17630055973198,3.5456384928955713,0.20426142346926557
20.1,8.05248279355442,6.201150467270822,3.5776393046193515,0.24550075236257995
20.2,8.066728525030614,6.225794762951683,3.609372155296882,0.28638999748448335
20.3,8.080859516057373,6.250236011194272,3.6408404318059784,0.3269336571801619
20.4,8.094877159142744,6.274476733679653,3.672047463713374,0.3671361521500057
20.5,8.108782824233394,6.298519410241054,3.7029965244903598,0.4070018271357308
20.6,8.122577859171008,6.32236647973231,3.7336908326976377,0.44653495256296594
20.7,8.136263590137702,6.346020340874919,3.764133553139995,0.48573972614093935
20.8,8.14984132209064,6.369483353083788,3.7943277979916497,0.5246202744199455
20.9,8.163312339186296,6.392757837273032,3.8242766278935467,0.5631806543094492
21.0,8.17667790519449,6.415846076641455,3.853983053022657,0.6014248545563821
