lam,d0_10,d0_50,d0_100,d0_190
36.4,-2.2375180714483536,-8.905325567841741,-13.689153449905769,-19.19739032601791
36.5,-2.2375180121785756,-8.905324942973813,-13.68915169815655,-19.19738573609941
36.6,-2.2375179537157797,-8.905324326614114,-13.689149970261028,-19.19738120868956
36.7,-2.2375178960467164,-8.905323718622956,-13.689148265827244,-19.19737674276119
36.8,-2.2375178391583983,-8.905323118863334,-13.689146584470935,-19.197372337306852
36.9,-2.2375177830380824,-8.905322527200891,-13.689144925815144,-19.197367991338538
37.0,-2.2375177276732696,-8.905321943503832,-13.689143289490673,-19.19736370388714
37.1,-2.2375176730516997,-8.905321367642857,-13.689141675134794,-19.197359474002116
37.2,-2.23751761916135,-8.905320799491173,-13.689140082391702,-19.197355300751035
37.3,-2.23751756599042,-8.905320238924354,-13.689138510912771,-19.197351183219155
37.4,-2.237517513527333,-8.90531968582034,-13.689136960355336,-19.197347120509114
37.5,-2.237517461760738,-8.90531914005939,-13.68913543038388,-19.19734311174052
37.6,-2.2375174106794904,-8.905318601523996,-13.689133920668887,-19.19733915604956
37.7,-2.2375173602726535,-8.905318070098875,-13.68913243088699,-19.197335252588672
37.8,-2.237517310529504,-8.905317545670878,-13.689130960720862,-19.197331400526167
37.9,-2.237517261439508,-8.905317028128998,-13.6891295098595,-19.197327599045945
38.0,-2.237517212992335,-8.905316517364263,-13.689128077997044,-19.197323847347104
38.1,-2.2375171651778434,-8.905316013269752,-13.689126664833587,-19.19732014464362
38.2,-2.2375171179860813,-8.90531551574051,-13.689125270075294,-19.197316490164056
38.3,-2.237517071407277,-8.905315024673511,-13.689123893432784,-19.19731288315122
38.4,-2.2375170254318415,-8.905314539967666,-13.68912253462291,-19.19730932286194
38.5,-2.2375169800503625,-8.90531406152367,-13.689121193367047,-19.19730580856668
38.6,-2.237516935253597,-8.905313589244129,-13.689119869392119,-19.197302339549243
38.7,-2.237516891032473,-8.905313123033343,-13.689118562429785,-19.197298915106586
38.8,-2.2375168473780835,-8.905312662797401,-13.689117272217175,-19.197295534548495
38.9,-2.2375168042816806,-8.905312208444093,-13.68911599849509,-19.197292197197257
39.0,-2.237516761734679,-8.905311759882892,-13.68911474100994,-19.197288902387516
39.1,-2.2375167197286494,-8.905311317024852,-13.689113499512619,-19.197285649465922
39.2,-2.2375166782553064,-8.9053108797827,-13.689112273757857,-19.197282437790914
39.3,-2.237516637306521,-8.905310448070688,-13.689111063505836,-19.197279266732497
39.4,-2.2375165968743067,-8.905310021804603,-13.68910986852012,-19.197276135671963
39.5,-2.237516556950821,-8.905309600901774,-13.689108688569155,-19.19727304400169
39.6,-2.237516517528359,-8.905309185280966,-13.689107523424628,-19.19726999112487
39.7,-2.2375164785993578,-8.905308774862407,-13.689106372863519,-19.19726697645539
39.8,-2.237516440156382,-8.905308369567738,-13.689105236665782,-19.197263999417487
39.9,-2.2375164021921328,-8.905307969319988,-13.689104114615878,-19.197261059445594
40.0,-2.2375163646994367,-8.905307574043515,-13.689103006501528,-19.197258155984166
40.1,-2.2375163276712486,-8.90530718366406,-13.689101912114483,-19.19725528848742
40.2,-2.237516291100647,-8.905306798108635,-13.689100831250212,-19.197252456419182
40.3,-2.237516254980827,-8.905306417305518,-13.689099763707794,-19.19724965925264
40.4,-2.2375162193051112,-8.90530604118426,-13.689098709289704,-19.19724689647018
40.5,-2.2375161840669295,-8.905305669675645,-13.689097667801592,-19.197244167563298
40.6,-2.237516149259831,-8.905305302711628,-13.689096639052924,-19.19724147203223
40.7,-2.237516114877473,-8.905304940225374,-13.68909562285623,-19.19723880938589
40.8,-2.23751608091363,-8.905304582151183,-13.68909461902766,-19.197236179141736
40.9,-2.237516047362173,-8.905304228424502,-13.689093627385702,-19.19723358082553
41.0,-2.2375160142170856,-8.905303878981853,-13.689092647752812,-19.19723101397111
41.1,-2.2375159814724515,-8.905303533760899,-13.68909167995398,-19.197228478120437
41.2,-2.2375159491224568,-8.905303192700327,-13.689090723817518,-19.19722597282324
41.3,-2.2375159171613856,-8.905302855739887,-13.689089779174392,-19.197223497636923
41.4,-2.2375158855836186,-8.905302522820337,-13.689088845858693,-19.197221052126466
41.5,-2.237515854383636,-8.905302193883465,-13.689087923707145,-19.197218635864186
41.6,-2.237515823556006,-8.905301868872026,-13.689087012559101,-19.197216248429676
41.7,-2.2375157930953913,-8.905301547729746,-13.689086112257133,-19.19721388940963
41.8,-2.2375157629965448,-8.90530123040129,-13.689085222645856,-19.197211558397672
41.9,-2.237515733254304,-8.905300916832271,-13.689084343572897,-19.19720925499425
42.0,-2.237515703863598,-8.90530060696919,-13.689083474888223,-19.197206978806605
42.1,-2.237515674819437,-8.905300300759457,-13.68908261644467,-19.19720472944839
42.2,-2.2375156461169152,-8.905299998151346,-13.689081768097024,-19.197202506539817
42.3,-2.237515617751206,-8.90529969909401,-13.689080929702643,-19.197200309707352
42.4,-2.2375155897175687,-8.905299403537416,-13.689080101121556,-19.197198138583666
42.5,-2.237515562011333,-8.905299111432386,-13.689079282215864,-19.197195992807554
42.6,-2.2375155346279136,-8.905298822730536,-13.689078472849554,-19.197193872023714
42.7,-2.2375155075627946,-8.90529853738427,-13.689077672889725,-19.197191775882683
42.8,-2.237515480811537,-8.905298255346816,-13.689076882204983,-19.197189704040806
42.9,-2.2375154543697726,-8.905297976572106,-13.689076100666133,-19.19718765615997
43.0,-2.237515428233209,-8.905297701014861,-13.689075328146616,-19.197185631907658
43.1,-2.237515402397616,-8.905297428630538,-13.689074564521187,-19.1971836309567
43.2,-2.23751537685884,-8.905297159375316,-13.689073809667148,-19.19718165298529
43.3,-2.2375153516127892,-8.905296893206069,-13.689073063463653,-19.19717969767682
43.4,-2.2375153266554397,-8.905296630080365,-13.68907232579179,-19.197177764719825
43.5,-2.2375153019828327,-8.905296369956499,-13.689071596534559,-19.19717585380782
43.6,-2.237515277591072,-8.905296112793398,-13.689070875576775,-19.197173964639273
43.7,-2.23751525347633,-8.905295858550627,-13.689070162805486,-19.19717209691749
43.8,-2.2375152296348264,-8.905295607188462,-13.689069458109053,-19.19717025035056
43.9,-2.237515206062854,-8.905295358667756,-13.689068761377536,-19.197168424651128
44.0,-2.2375151827567623,-8.905295112950013,-13.689068072503366,-19.197166619536542
44.1,-2.2375151597129523,-8.905294869997347,-13.68906739138021,-19.197164834728557
44.2,-2.2375151369278936,-8.905294629772463,-13.689066717903485,-19.19716306995335
44.3,-2.237515114398096,-8.905294392238655,-13.689066051970403,-19.197161324941444
44.4,-2.2375150921201397,-8.9052941573598,-13.689065393479744,-19.197159599427618
44.5,-2.23751507009065,-8.905293925100347,-13.68906474233192,-19.1971578931508
44.6,-2.237515048306302,-8.905293695425293,-13.68906409842843,-19.197156205853993
44.7,-2.2375150267638357,-8.905293468300183,-13.689063461673065,-19.19715453728429
44.8,-2.2375150054600277,-8.905293243691126,-13.689062831970716,-19.197152887192683
44.9,-2.2375149843917175,-8.905293021564717,-13.689062209227732,-19.197151255334024
45.0,-2.237514963555778,-8.905292801888075,-13.689061593352047,-19.197149641467032
45.1,-2.2375149429491477,-8.905292584628882,-13.689060984253095,-19.197148045354123
45.2,-2.237514922568801,-8.905292369755246,-13.689060381841403,-19.19714646676139
45.3,-2.2375149024117653,-8.905292157235829,-13.689059786029022,-19.19714490545854
45.4,-2.2375148824751054,-8.905291947039721,-13.689059196729636,-19.19714336121883
45.5,-2.237514862755943,-8.905291739136526,-13.689058613857537,-19.19714183381899
45.6,-2.237514843251435,-8.905291533496296,-13.68905803732937,-19.19714032303918
45.7,-2.2375148239587817,-8.905291330089554,-13.68905746706184,-19.19713882866287
45.8,-2.2375148048752314,-8.905291128887253,-13.689056902974144,-19.197137350476893
45.9,-2.2375147859980706,-8.905290929860806,-13.689056344986055,-19.197135888271323
46.0,-2.237514767324629,-8.905290732982039,-13.689055793018216,-19.197134441839342
46.1,-2.2375147488522735,-8.905290538223221,-13.689055246993352,-19.19713301097732
46.2,-2.237514730578416,-8.905290345557034,-13.689054706834622,-19.197131595484716
46.3,-2.2375147125004964,-8.905290154956571,-13.689054172466818,-19.197130195163957
46.4,-2.23751469461601,-8.905289966395323,-13.689053643815303,-19.197128809820477
46.5,-2.2375146769224745,-8.905289779847203,-13.689053120807158,-19.197127439262616
46.6,-2.237514659417455,-8.905289595286481,-13.689052603370312,-19.197126083301566
46.7,-2.237514642098543,-8.905289412687827,-13.689052091433838,-19.197124741751363
46.8,-2.2375146249633735,-8.905289232026309,-13.689051584927629,-19.197123414428777
46.9,-2.2375146080096164,-8.905289053277304,-13.689051083782886,-19.197122101153347
47.0,-2.2375145912349748,-8.905288876416622,-13.689050587931364,-19.197120801747218
47.1,-2.2375145746371827,-8.905288701420394,-13.689050097306842,-19.19711951603522
47.2,-2.2375145582140075,-8.905288528265125,-13.689049611842936,-19.197118243844745
47.3,-2.237514541963258,-8.905288356927613,-13.689049131474977,-19.197116985005735
47.4,-2.2375145258827644,-8.905288187385075,-13.689048656138835,-19.197115739350618
47.5,-2.2375145099703966,-8.905288019615003,-13.689048185771423,-19.197114506714275
47.6,-2.2375144942240492,-8.905287853595246,-13.689047720310944,-19.197113286934027
47.7,-2.237514478641654,-8.90528768930396,-13.689047259695904,-19.19711207984951
47.8,-2.2375144632211676,-8.90528752671963,-13.68904680386588,-19.19711088530276
47.9,-2.2375144479605797,-8.90528736582104,-13.689046352761693,-19.19710970313806
48.0,-2.2375144328579055,-8.905287206587307,-13.689045906324692,-19.19710853320196
48.1,-2.2375144179111945,-8.905287048997833,-13.689045464497312,-19.197107375343247
48.2,-2.2375144031185186,-8.905286893032299,-13.689045027222283,-19.197106229412874
48.3,-2.2375143884779805,-8.905286738670712,-13.689044594443576,-19.197105095263915
48.4,-2.237514373987708,-8.90528658589335,-13.689044166106456,-19.197103972751574
48.5,-2.2375143596458584,-8.905286434680768,-13.689043742155619,-19.19710286173317
48.6,-2.2375143454506152,-8.905286285013823,-13.689043322538005,-19.19710176206799
48.7,-2.2375143314001855,-8.905286136873602,-13.68904290720036,-19.197100673617374
48.8,-2.2375143174928036,-8.905285990241511,-13.689042496090593,-19.197099596244616
48.9,-2.2375143037267256,-8.905285845099195,-13.689042089157306,-19.197098529814944
49.0,-2.237514290100244,-8.905285701428536,-13.689041686349679,-19.197097474195555
49.1,-2.237514276611657,-8.905285559211725,-13.689041287617645,-19.19709642925544
49.2,-2.2375142632592997,-8.905285418431165,-13.689040892912299,-19.19709539486549
49.3,-2.2375142500415284,-8.905285279069522,-13.689040502184845,-19.197094370898395
49.4,-2.2375142369567205,-8.905285141109704,-13.689040115386955,-19.19709335722866
49.5,-2.2375142240032795,-8.90528500453484,-13.689039732472061,-19.197092353732515
49.6,-2.237514211179628,-8.905284869328328,-13.68903935339304,-19.19709136028792
49.7,-2.237514198484208,-8.905284735473778,-13.689038978104309,-19.19709037677461
49.8,-2.23751418591549,-8.905284602955044,-13.689038606560363,-19.197089403073896
49.9,-2.237514173471966,-8.90528447175618,-13.689038238716403,-19.197088439068782
50.0,-2.2375141611521387,-8.90528434186147,-13.68903787452897,-19.19708748464395
50.1,-2.2375141489545416,-8.905284213255426,-13.689037513954258,-19.197086539685586
50.2,-2.237514136877727,-8.905284085922771,-13.68903715694934,-19.197085604081508
50.3,-2.2375141249202635,-8.905283959848434,-13.689036803472044,-19.197084677721055
50.4,-2.237514113080741,-8.905283835017565,-13.689036453480815,-19.197083760495104
50.5,-2.2375141013577697,-8.905283711415484,-13.689036106934564,-19.19708285229605
50.6,-2.237514089749979,-8.905283589027745,-13.689035763792704,-19.197081953017676
50.7,-2.2375140782560146,-8.9052834678401,-13.689035424015273,-19.197081062555338
50.8,-2.237514066874546,-8.905283347838466,-13.689035087562644,-19.197080180805735
50.9,-2.2375140556042523,-8.90528322900899,-13.689034754396456,-19.197079307667014
51.0,-2.237514044443838,-8.90528311133798,-13.689034424477997,-19.197078443038716
51.1,-2.237514033392023,-8.90528299481193,-13.689034097769497,-19.19707758682167
51.2,-2.237514022447548,-8.905282879417559,-13.689033774233499,-19.19707673891815
51.3,-2.2375140116091594,-8.905282765141683,-13.689033453833263,-19.197075899231688
51.4,-2.237514000875633,-8.905282651971385,-13.68903313653272,-19.197075067667125
51.5,-2.237513990245757,-8.90528253989386,-13.689032822295614,-19.19707424413059
51.6,-2.237513979718332,-8.905282428896504,-13.689032511086909,-19.197073428529492
51.7,-2.237513969292178,-8.905282318966886,-13.689032202871637,-19.19707262077245
51.8,-2.2375139589661357,-8.90528221009271,-13.689031897615342,-19.197071820769313
51.9,-2.23751394873905,-8.905282102261884,-13.689031595284286,-19.197071028431157
52.0,-2.23751393860979,-8.90528199546245,-13.689031295844492,-19.197070243670236
