lam,d0_10,d0_50,d0_100,d0_190
31.5,-2.940194514680471,-8.629444013750891,-10.810473323588962,-12.02012657637104
31.6,-2.9401945093645248,-8.629444006408578,-10.81047344479636,-12.020127389277043
31.7,-2.940194504131055,-8.629443999169688,-10.810473564063768,-12.020128189310938
31.8,-2.940194498978543,-8.629443992032499,-10.81047368142819,-12.020128976716551
31.9,-2.9401944939054783,-8.629443984995318,-10.810473796925994,-12.0201297517323
32.0,-2.9401944889104024,-8.629443978056495,-10.810473910592751,-12.020130514591386
32.1,-2.9401944839918768,-8.6294439712144,-10.810474022463096,-12.020131265521902
32.2,-2.9401944791485057,-8.629443964467443,-10.810474132570976,-12.02013200474696
32.3,-2.940194474378906,-8.629443957814061,-10.810474240949542,-12.02013273248482
32.4,-2.9401944696817393,-8.629443951252709,-10.810474347631416,-12.02013344894901
32.5,-2.940194465055691,-8.629443944781894,-10.81047445264828,-12.020134154348453
32.6,-2.940194460499467,-8.629443938400133,-10.810474556031098,-12.020134848887551
32.7,-2.940194456011811,-8.629443932105978,-10.810474657810458,-12.020135532766323
32.8,-2.9401944515914886,-8.629443925898013,-10.810474758016102,-12.020136206180503
32.9,-2.940194447237289,-8.629443919774825,-10.810474856676919,-12.020136869321643
33.0,-2.9401944429480285,-8.629443913735058,-10.81047495382157,-12.020137522377235
33.1,-2.9401944387225525,-8.629443907777366,-10.810475049477905,-12.020138165530753
33.2,-2.9401944345597224,-8.629443901900421,-10.810475143673145,-12.020138798961824
33.3,-2.940194430458429,-8.629443896102936,-10.810475236434003,-12.020139422846267
33.4,-2.9401944264175834,-8.629443890383632,-10.810475327786582,-12.02014003735621
33.5,-2.94019442243612,-8.629443884741269,-10.810475417756454,-12.02014064266018
33.6,-2.9401944185129936,-8.629443879174616,-10.810475506368697,-12.020141238923154
33.7,-2.940194414647183,-8.62944387368247,-10.810475593647777,-12.020141826306695
33.8,-2.940194410837688,-8.629443868263651,-10.81047567961758,-12.020142404968995
33.9,-2.940194407083522,-8.629443862916997,-10.810475764301707,-12.02014297506497
34.0,-2.9401944033837277,-8.629443857641377,-10.81047584772324,-12.020143536746348
34.1,-2.9401943997373605,-8.629443852435658,-10.810475929904559,-12.020144090161708
34.2,-2.9401943961435006,-8.629443847298763,-10.810476010867694,-12.020144635456607
34.3,-2.94019439260124,-8.629443842229595,-10.810476090634376,-12.020145172773573
34.4,-2.940194389109695,-8.62944383722711,-10.81047616922567,-12.02014570225228
34.5,-2.9401943856679953,-8.629443832290265,-10.81047624666224,-12.02014622402953
34.6,-2.940194382275289,-8.629443827418028,-10.810476322964462,-12.020146738239351
34.7,-2.9401943789307428,-8.62944382260941,-10.810476398152224,-12.020147245013035
34.8,-2.940194375633538,-8.629443817863422,-10.81047647224488,-12.02014774447927
34.9,-2.9401943723828756,-8.629443813179096,-10.810476545261652,-12.020148236764117
35.0,-2.9401943691779646,-8.629443808555484,-10.810476617221095,-12.020148721991118
35.1,-2.940194366018038,-8.62944380399165,-10.810476688141637,-12.020149200281349
35.2,-2.940194362902336,-8.629443799486678,-10.810476758041126,-12.020149671753472
35.3,-2.940194359830123,-8.629443795039672,-10.81047682693735,-12.020150136523764
35.4,-2.940194356800673,-8.629443790649736,-10.810476894847207,-12.020150594706235
35.5,-2.940194353813271,-8.629443786316013,-10.810476961787817,-12.020151046412586
35.6,-2.9401943508672157,-8.629443782037646,-10.810477027775612,-12.020151491752365
35.7,-2.9401943479618287,-8.62944377781379,-10.810477092826911,-12.020151930832949
35.8,-2.9401943450964376,-8.629443773643631,-10.81047715695758,-12.020152363759586
35.9,-2.9401943422703787,-8.629443769526361,-10.810477220183152,-12.020152790635484
36.0,-2.940194339483008,-8.629443765461167,-10.810477282519004,-12.020153211561851
36.1,-2.9401943367336956,-8.62944376144728,-10.810477343980061,-12.020153626637887
