lam,d0_10,d0_50,d0_100,d0_190,d2_10,d2_50,d2_100,d2_190,eps_10,eps_50,eps_100,eps_190
28.7,102.61139999996274,65.43544177602405,47.15664449370849,27.917509419679558,-0.6689956727403258,-6.632630357760918,-13.23410311697794,-22.32507864903734,1.2709171089725253,2.066696666580906,2.0581459868848784,2.1589560576269102
28.8,102.61140000002634,65.43574009261363,47.15721369690677,27.918520162123354,-0.6689956969113138,-6.632620499643775,-13.234070996619026,-22.324996542487675,1.2709172976680918,2.066641768164887,2.0580102112484484,2.1586673346764833
28.9,102.61139999998471,65.43604549130906,47.157796339648556,27.91955456172442,-0.6689957193785556,-6.6326103753374595,-13.234038027679494,-22.324912271539855,1.2709174745036875,2.066585467894059,2.057871011720715,2.1583713788089023
29.0,102.61140000001542,65.43635779743417,47.15839208983061,27.920612032225012,-0.6689957401817631,-6.632599991383398,-13.23400423104429,-22.32482588955092,1.270917639738502,2.066527800271056,2.0577284727015277,2.1580683687320583
29.1,102.61140000004016,65.4366768299779,47.15900060350567,27.921691966552892,-0.6689957593621942,-6.632589354543289,-13.233969628301683,-22.324737451649217,1.270917793670594,2.066468800984784,2.0575826814685283,2.1577584892604644
29.2,102.61139999999224,65.43700240221595,47.15962152584761,27.92279373845431,-0.6689957769612157,-6.632578471776652,-13.233934241676101,-22.32464701458991,1.2709179365760055,2.0664085068089584,2.057433728005782,2.1574419308171895
29.3,102.61139999997515,65.43733432225233,47.16025449209254,27.923916704036788,-0.6689957930194758,-6.6325673502215015,-13.233898093975757,-22.32455463661911,1.2709180687382367,2.066346955487879,2.057281704651518,2.157118888978136
29.4,102.61140000001407,65.43767239328251,47.16089912818914,27.925060203081422,-0.6689958075780238,-6.632555997184282,-13.233861208550463,-22.32446037735738,1.2709181904468105,2.0662841856933727,2.0571267060863225,2.156789564074003
29.5,102.61139999996928,65.43801641393985,47.1615550515198,27.926223560389133,-0.6689958206787554,-6.632544420127304,-13.233823609245452,-22.32436429768088,1.2709183019906773,2.0662202369534,2.0569688289819545,2.1564541607956467
29.6,102.61140000002642,65.43836617904066,47.16222187202204,27.92740608739896,-0.6689958323618355,-6.632532626642335,-13.233785320340356,-22.324266459580024,1.2709184036296692,2.066155149503492,2.056808171868063,2.1561128877049787
